F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,Label
0.531634483751952,0.10913392555194962,0.2777249721261825,0.30843677036415407,0.318028497713261,0.4336262951185896,0.4290037803053902,0.43939905721750083,0.45960814941324873,0.3049895430854351,0.27818239331926814,0.4396319682007863,0.3369767926353561,0.24295249546320297,0.4971344284541482,0.5395101906502298,0.555716088969866,0.41870077214747203,0.4625932095972903,0.5369868223361911,0.3358584209976566,0.5110677684054092,0.4275396234143209,0.4913711652342591,0.41860930208759356,0.5296256709748002,0.4223523762541537,0.2516020940532583,0.5451926632314722,0.3052469259027888,0.5253058210243915,0.3909757118559678,0.5176010985197707,0.5134768614866765,0.44301429743153714,0.4508535317627131,0.4422628617192566,0.19861752437189223,0.41183302188982024,0.28839358239281054,0.4171187143745663,0.2857057453616785,0.2815048058773925,0.5604934501753902,0.506944738812419,0.39958574150558457,0.4184768650249024,0.3752083974256991,0.4569876375979523,0.3323945633451195,0.4993740262867958,0.37469131589858895,0.3580153004168771,0.4021713018484843,0.34088531700743896,0.4328682349496483,0.34626374106866004,0.44685236028188363,0.5216006538911477,0.32806783131918266,Rock
0.4328877962650368,0.5053603749393315,0.45869097246386326,0.5178006271888294,0.5678774533933216,0.7255731729497077,0.5518261441941447,0.3621561439845611,0.771010176974274,0.4744364799577441,0.5911919359343056,0.6669804760411067,0.6299415627604174,0.7641269321282214,0.6718504715089137,0.4708035630454338,0.9267843260987492,0.629150019500735,0.577898966006774,0.7445888134583356,0.6374176418895108,0.659884228940899,0.9738275997901029,0.558731785761743,0.5523358658973906,0.6174867768018696,0.7607273903371558,0.3740198954714401,0.3051666162785242,0.5119327094069779,0.3549115561411069,0.5362752978711542,0.6753749544193935,0.46638767046716045,0.38597601348279864,0.6104005742573022,0.7293815226922755,0.3457539842225081,0.7230348597458975,0.7225959305607489,0.7431127653234941,0.782772032230753,0.9303020886989424,0.5465861927071417,0.6164357370116786,0.5375342350127962,0.6002965267133716,0.8299310033454468,0.39824782741039966,0.47084254917516366,0.8065771404756842,0.7530054760353134,0.5455302529774383,0.728160300168108,0.6511823763738049,0.8250411913501482,0.6111764390740159,0.7538448170808874,0.996301786573893,0.6897148732571199,Mine
0.5280352020837136,0.5541457194832253,0.3143915127999089,0.41112685191674897,0.4674248308424766,0.5516347465799197,0.47184902973171294,0.42909134015923317,0.4666542531982631,0.467376883433626,0.3072285707715632,0.41927987925062693,0.5459160994188692,0.37926432313059955,0.41294466425474446,0.37574835504739784,0.16861405043931252,0.4020590177234679,0.4301791930652873,0.3487506609119098,0.2845363051115272,0.3119393540218351,0.47641876161355645,0.5972524773046906,0.5382433340905433,0.2655653995169448,0.4854627310550703,0.333683762419071,0.3417732937491223,0.3538024402028716,0.4706066949855431,0.4959253376449039,0.3901968928720212,0.39189292589919755,0.44642637432357934,0.4567994539524242,0.5176225706758529,0.27156280244908015,0.40200273398040304,0.29319756241088224,0.39490577209365973,0.3773824712319239,0.3953250546097298,0.32002571118894685,0.2512710206792571,0.19055624732850973,0.38688198457351597,0.35689988941670614,0.3324062335196173,0.5322548462831661,0.3140561813204689,0.5416834082138803,0.5623843744269257,0.2049099533210619,0.409238145899897,0.36003035091640095,0.10881960552827347,0.2555358746931586,0.47749361071084745,0.6019199252711265,Rock
0.9254904882120814,0.38644760446741155,0.3222235902638012,0.717538449719791,0.49820354080588447,0.5522643708386069,0.48282654328033286,0.5610299788848732,0.8397807168144511,0.7203192687927179,0.7293335267830465,0.38756594163110314,0.42732693951706957,0.17413820107718597,0.4785928768375869,0.7435054779578487,0.6775419773622556,0.5667730105571814,0.596654957442292,0.49666716861368915,0.6307138323602676,0.7148817419220922,0.35761698188842905,0.6449471531756021,0.7398652306432001,0.5377349566554945,0.7051050918180876,1.0221981666708828,0.5843485810519662,0.6589960575007985,0.48929143745079123,0.6271876743903075,0.6690407437473456,0.6292263510405207,0.44704570204367144,0.6309542656988176,0.8193293908076456,0.6672953646771791,0.7442980783607761,0.5644482044981058,0.7124850359135566,0.6418901757324789,0.4573633905469152,0.6477781507198311,0.4512455004839534,0.5050679587672812,0.6283992460938561,0.6445866410070186,0.4216151302384306,0.7580978656774314,0.6858009417450709,0.4942907346583674,0.36936228053262365,0.5782643131377853,0.5331084429208259,0.6169710685579534,0.545532500826665,0.2988814708882485,0.5417479592548262,0.554157133339753,Mine
0.4559811761930761,0.4142621392668883,0.5086758977026565,0.4671259666077355,0.2619610153275933,0.31927222299896296,0.5365328748275822,0.3796701755423195,0.5187591818018014,0.3850319052084683,0.3032343571711479,0.3696739222333294,0.30319502044503044,0.34344472375975765,0.4200925706565246,0.4511605090369021,0.2409808676745702,0.3982631992490902,0.3413384264440248,0.33515851910411876,0.4132684619133077,0.3449548127310788,0.5382137994846674,0.518806187625106,0.518182829394204,0.35050898045096984,0.30375011650806777,0.40820299293881157,0.3849651633713733,0.33911768375766355,0.28242655533330385,0.39584820307319285,0.3595930549747527,0.468834703703802,0.466510605152148,0.5100799805422718,0.27407044481199616,0.44010583076936327,0.3272534293766328,0.27795857891889153,0.357139776305129,0.5068704980134618,0.3627681646429516,0.5565454659959113,0.4548878515520334,0.3605909521019423,0.5160048428906409,0.4445396772114286,0.3067440611553295,0.5858802635580516,0.42594788230864766,0.4018796191985492,0.31444673300943843,0.5179538267607738,0.4517275427361307,0.4629238180295241,0.3492468656474232,0.4834100571910069,0.4911813593570802,0.33312217612188777,Rock
0.6837490368782584,0.6114008087118618,0.6808133988669554,0.461898961038095,0.6254041236054116,0.38794282546425296,0.583316090797695,0.46441385378028155,0.489670508611535,0.7854139762815656,0.7636965180891403,0.6913707181360765,0.4361530852991131,0.5525387325457797,0.7819646549968775,0.6212575370459857,0.9478994309972542,0.6589976759091558,0.6288073674735047,0.5536325303696248,0.6200311357173424,0.5771295245429184,0.7062163015032885,0.7435053475191876,0.48210158092380756,0.4003150569663333,0.3245691940345055,0.6761986990368816,0.4344950090739189,0.27706641105712754,0.6582867906796446,0.9739499276149186,0.599089363269016,0.7257736161677463,0.6122744037821347,0.5851665520213286,0.7378614724481652,0.5564588183717023,0.6401088471107854,0.648254670929402,0.49978643195354266,0.7488063524304784,0.5737560364956886,0.48663822607607327,0.6804764765355605,0.4652298027313444,0.6042271736053693,0.5986321505033695,0.7628843348747367,0.671204734931993,0.5962459561882284,0.7226649448800431,0.808531132352597,0.6836715459527793,0.601552892976507,0.40322456514747607,0.4402329505386941,0.5542162943467999,0.5085731696761076,0.5719543045521831,Mine
0.6994321903001118,0.7760210786227987,0.627153233805556,0.405475207806623,0.6599531927628962,0.5022964659312257,0.5207074977375364,0.6879546028132639,0.7857424607150454,0.6031907365104092,0.6463249518898445,0.8553322416952857,0.6361129769232852,0.9902524671270592,0.6848264468447316,0.33588558612662733,0.7130012431656798,0.6571737577324166,0.7934629131124118,0.7009772026904937,0.5792316024024339,0.4163552645565951,0.5686465114070962,0.4724219318686049,0.5129214825292916,0.6882867606630914,0.8504856756527108,0.6592007294734471,0.42061754069472235,0.6666904002330211,0.7794947229968476,0.5085325643520926,0.5798974249990623,0.6022032292093795,0.482265253037664,0.6972420650765788,0.5818577777088327,0.6629298665860541,0.466876173329685,0.5343812549514884,0.7083572036741657,0.5440750271862349,0.8590445776850107,0.5400545721578096,0.6337027088627829,0.7398886247809635,0.38724514006004523,0.3358786782028836,0.37115155281448575,0.7893876155140773,0.5172212781161329,0.9837298928502378,0.5153628602013917,0.6276826954795556,0.8313164928851813,0.9009139332238685,0.9092255364954596,0.7812549345889713,0.7536093788717193,0.6888790423801774,Mine
0.5140895977150275,0.2636132066370659,0.4399779917616851,0.3319233553420973,0.3631196734811132,0.4945940960639438,0.419805692588515,0.19656441321156373,0.30235744602684017,0.497533573488876,0.4448942718192998,0.5748135572524284,0.5682647594013297,0.36577548698532086,0.6503237805069488,0.4024479669851911,0.30373314655909744,0.3366360134089423,0.17432748947105814,0.5607019008249281,0.5594761989043864,0.2984492561186679,0.3772115711618094,0.4095607544112578,0.30396469478578864,0.22448979687288384,0.37896423962230885,0.36789205705407535,0.3611588759011225,0.42227160626009647,0.5429519658525992,0.3696907280308274,0.4170442998721363,0.4726870523744936,0.4554142926512749,0.33855764755521583,0.4096377123114036,0.45475398201690537,0.28716486624892223,0.5263539010796509,0.5431588905214111,0.3277219744555506,0.4193670018348169,0.4642278256671032,0.34543858436712477,0.4481613845688095,0.41632556262921655,0.25320818223611996,0.4459161315978558,0.2899857583728964,0.49392028516620473,0.3328788924866111,0.3838714566338855,0.5372278913446575,0.44963816465288453,0.2920526080425455,0.29850834292009165,0.34006972113762746,0.43946440833566663,0.43582998149327684,Rock
0.5090472169056994,0.5044980495133194,0.30620465911551076,0.5598647593591111,0.2543142371751962,0.3375227417222385,0.4479002624091989,0.31464337152973937,0.4263819085679341,0.42410760788032953,0.38129257300772795,0.483240053859056,0.3771639207342361,0.4231541068813806,0.5146471877487903,0.47906862100258407,0.4786017290814209,0.285082039778322,0.4524792575501322,0.31215012090304955,0.2718585020221974,0.3928293653715032,0.30957048133484105,0.47906177188399773,0.48145354596953244,0.20973737635685583,0.317169746042311,0.25402133280820016,0.35373707234071095,0.44551756698688244,0.3757711901821612,0.3410240759332865,0.530017652681314,0.16951428274037117,0.5236871893518225,0.3455711706844514,0.39218909898872106,0.34726366622798915,0.5542888105539119,0.27690215031947407,0.4011736369721936,0.4527438651859997,0.23889972321148326,0.3080101829553846,0.38518214665017714,0.31133349653156256,0.318440822878085,0.3650137336923563,0.4649581331646173,0.3657282223121856,0.5078426194472947,0.30022422173406454,0.27480777395265477,0.5926345405721134,0.3342041872334489,0.268908799292784,0.22579460582281696,0.5075103453808939,0.3658695485339941,0.37462902649336016,Rock
0.46287305482596375,0.3812402999908388,0.5367651303935973,0.37395694135048874,0.3697225454874462,0.46604889823456974,0.3867574415056663,0.4084797729026144,0.1479561529380935,0.40167073847379753,0.217280406252874,0.277904942900113,0.2664677461244495,0.29574168464661743,0.34511461403677474,0.3513507384454515,0.46642752042571256,0.4222387814134697,0.20989255711820143,0.4083294637546808,0.43182552465834273,0.3671433483747042,0.39391140230932975,0.4190310125397057,0.47645995976355804,0.24251200125372654,0.37556829613603515,0.5508336098057729,0.5416661308297956,0.485093692777578,0.45368246839556764,0.5654634748402089,0.5917848001606666,0.3870920011953148,0.303056755671168,0.3729707682375505,0.7096695513772053,0.24306436572748058,0.3529460860470583,0.2587308847507369,0.41247638628773853,0.27973089711051324,0.3891248977166382,0.2049904839981241,0.4617620665084651,0.5222345256467975,0.3616056377936541,0.3864869992924298,0.3836592769268688,0.4180910675225025,0.3961830413033572,0.47681169524306943,0.5233039133450946,0.3185928777507817,0.36906715072257035,0.4901619448924745,0.2578330951940968,0.20292787181544303,0.4226315952898479,0.44963464110704926,Rock
0.37896722271345096,0.30327452620189344,0.43904842938743355,0.5075120748981756,0.31833869701790135,0.5281269645401343,0.4113521496477942,0.4241078976405813,0.2300570480392482,0.2192737690434266,0.41441163627796823,0.4789732124632008,0.3328619556355048,0.567009390058309,0.47349359742543157,0.3091658748292015,0.4030848667053507,0.6476929133723413,0.2757435997200295,0.4528269938915106,0.3677255447276658,0.47068962909185125,0.5267273646318382,0.36137629112886327,0.5118912271707174,0.6221203394271961,0.4066274737344235,0.47848886874941854,0.34095592297967253,0.4019259309031213,0.38233249072917574,0.4796935925658596,0.5204675935756926,0.3890345150882541,0.5533622845732924,0.553004744156163,0.4846853743179901,0.3483973468278272,0.33881711832600975,0.31876186453099614,0.4949166070238161,0.2788231792510636,0.46768376541110074,0.29188906521758873,0.4823546119841974,0.40172195827305607,0.5333638561859828,0.5141454578321272,0.5435065412002111,0.5460818718289113,0.4143630833988198,0.28412069335753953,0.29474769450026217,0.19131514706840624,0.29163341665719067,0.40688236577046494,0.3440345819174838,0.3819864395590149,0.4492715419461401,0.3695934741934242,Rock
0.754315348713522,0.6752527567753182,0.6372487713773823,0.6117176602854024,0.6600353783290163,0.6302479357693882,0.4455041587834596,0.6069118832449727,0.43894670116233714,0.6121623814351236,0.5279028087767638,0.9809072434174292,0.5940158424372431,0.3893640650607617,0.5798729683984613,0.6779038118456832,0.8510045919228786,0.5115821400091922,0.362635803896454,0.7225255517146472,0.39291019411505235,0.5345766837738772,0.5613569271733508,0.5895549820049838,0.7033746685611503,0.49745485765704184,0.5589406121749859,0.5978594470575918,0.6224396936278181,0.6146740762061884,0.6654008662833869,0.7265759264462606,0.6588951173476452,0.6680378285263827,0.3626665249880283,0.6075341548748521,0.6719261322002412,0.7093411791855675,0.49614738386493085,0.5011441087667032,0.5138848987074602,0.6804620849837015,0.7550821582386312,0.5388809839062597,0.7361943470440573,0.6185219713746891,0.5813571334256346,0.5682923655273047,0.7119917046903236,0.6488366725180605,0.9413738141471456,0.47216630355040135,0.6777152553044963,0.520619848528273,0.46960695195170343,0.5983699294447542,0.6206028719110553,1.037726033259014,0.5723781276475197,0.4304731905772975,Mine
0.34260653669258,0.40092900683066945,0.4725923611648402,0.5492609947464036,0.4908889036369288,0.32785592501697947,0.43689151288291944,0.40631071214920245,0.2667871045369099,0.43982327846922725,0.5856672337917714,0.40324266041870044,0.24058173202745994,0.40302686711086194,0.278628780102675,0.4863605506886288,0.45248649917251293,0.3829089946525257,0.3668835734144179,0.3787765698384453,0.40082744943423204,0.3227764978658458,0.2612246918998563,0.5138698946694649,0.36145990235030423,0.4167043104169144,0.42852819511674944,0.4322020479655214,0.2826182002901576,0.23241598354481524,0.3411307475308008,0.4395711532416954,0.32720501325256873,0.3645078646300767,0.6127297413749568,0.21545761151954645,0.3244966004089502,0.5896604068573928,0.3955401328004777,0.32940148345010895,0.5168768917011121,0.40552304364811115,0.36516916049559944,0.41923689270375114,0.3341891190617234,0.2982508937111922,0.3886403072365252,0.2989003039923993,0.40106933117964805,0.43544065674743393,0.4853060456051611,0.5127924985516827,0.35942634983677485,0.44994146079390696,0.4492523446206357,0.4327818715815984,0.35205405890495417,0.29719321875358895,0.45020018890665603,0.22931374378069502,Rock
0.49025523916372077,0.8835661027733674,0.6073962497280334,0.7153259513953345,0.5087660238832861,0.6544673441616785,0.6466664986714793,0.31655260618557707,0.902291266569096,0.793596669138382,0.5404207025781018,0.4346595389316217,0.6521342420705328,0.6130046549121595,0.6533503422844844,0.6287366094291135,0.6759361483958889,0.817095854908771,0.685215480769297,0.4425516751635088,0.8043844279068678,0.8460921845232431,1.0728085101768126,0.43147589501406025,0.6364323019725412,0.2876851945216519,0.6829723734568813,0.517769955274984,0.888516869223743,0.4838077544972127,0.34662254430491074,0.529310438894622,0.30367683431742937,0.7126649181760965,0.2902375430615519,0.6042686371774738,0.28832822702157046,0.5519553293195036,0.84650672337068,0.6540971837153692,0.47047595925525987,0.5953194766591374,0.6027025308066669,0.6708945518765108,0.394971245507876,0.6888850910770996,0.19434125525958373,0.5055173171454285,0.5267589236322683,0.6949990239106858,0.6033946279015303,0.38916554192155695,0.4522510311274477,0.629802001432111,0.5881398987203166,0.513131383554638,0.5278749315732031,0.7044251995738933,0.5223461140696177,0.586786313395639,Mine
0.6420068014046106,0.1988149307768789,0.3373536638392158,0.5733762174338575,0.6123662649952264,0.5446021844762716,0.36308455519236016,0.47731622367922416,0.6586813990856091,0.6872672655942543,0.5975665323606087,0.7735250671555483,0.6596095535188851,0.48788165190626814,0.5579246919882573,0.3895700764188218,0.5837791514412874,0.7668150928832007,0.7027935127066451,0.8103013988878682,0.554567213430151,0.8019149691771386,0.5710043660328045,0.8207377623854841,0.5967214878836814,0.7060847060706414,0.8212668546464783,0.5709858557128191,0.6327583481316261,0.7933295137809453,0.5800495254104905,0.40186615762407585,0.9214510581877364,0.5295353303494295,0.6238134076406314,0.773401000417669,0.5087259144403197,0.44881981301668045,0.638060594516225,0.33103854031314156,0.556814088469812,0.6367557996473109,0.5595072154762254,0.36848235852213795,0.8391266934306018,0.6155307230923763,0.8146728176642611,0.5609945624729332,0.46799820274638537,0.640377138038274,0.567631931050767,0.4233357813012963,0.8204676388181243,0.5066594665659006,0.3239600422806647,0.7992249080935999,0.5243552976281065,0.5088264161076563,0.3351918619455039,0.8611412229895485,Mine
